YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,BBOX
"2020",CA,CDF,SHU,ROSA,"00001895",2020/02/26,2020/02/26,"5",,14.00000000000,10.75850000000,"1","1",,1491.83299637000,53719.75591950000,"Polygon ((-121.93032557 40.85400711, -121.92615783 40.85400711, -121.92615783 40.85781011, -121.93032557 40.85781011, -121.93032557 40.85400711))"
"2020",CA,CDF,SHU,SPRINGS,"00007944",2020/08/09,2020/08/09,"8",,10.25000000000,10.29980000000,"1","1",,1081.60527252000,41681.90378120000,"Polygon ((-121.94913321 40.62868167, -121.94549922 40.62868167, -121.94549922 40.63078647, -121.94913321 40.63078647, -121.94913321 40.62868167))"
"2020",CA,CDF,SHU,PINES,"00008109",2020/08/13,2020/08/13,"9",,10.20000000000,15.73700000000,"1","1",,1391.75295412000,63685.48178480000,"Polygon ((-122.52355643 40.40318486, -122.51948643 40.40318486, -122.51948643 40.40578486, -122.52355643 40.40578486, -122.52355643 40.40318486))"
"2020",CA,CDF,BDU,BRUDER,"00014963",2020/10/14,2020/10/15,"14",,170.00000000000,169.54800000000,"1","1",,4752.57678620000,686138.53381800000,"Polygon ((-117.14877236 34.00473159, -117.13555444 34.00473159, -117.13555444 34.01426555, -117.14877236 34.01426555, -117.14877236 34.00473159))"
"2020",CA,CCO,SBC,HOLLISTER,"02010146",2020/05/07,2020/05/10,"11",SBC 5172,156.00000000000,157.01800000000,"1","1",,4337.92545717000,635428.60915599996,"Polygon ((-120.24957194 34.46830488, -120.23851401 34.46830488, -120.23851401 34.4782391, -120.24957194 34.4782391, -120.24957194 34.46830488))"
"2020",CA,CCO,SBC,KIRSCHEMANN,"02010981",2020/05/28,2020/05/28,"2",SBC 6010,29.00000000000,28.75140000000,"1","1",,1412.59012562000,116352.75495600000,"Polygon ((-119.60364919 34.90194855, -119.59897687 34.90194855, -119.59897687 34.90482991, -119.60364919 34.90482991, -119.60364919 34.90194855))"
"2020",CA,CCO,SBC,VIEW,"02011863",2020/06/06,2020/06/07,"11",SBC 6364,77.00000000000,77.05920000000,"1","1",,3194.63267926000,311847.69513700000,"Polygon ((-120.03768 34.63708834, -120.02899 34.63708834, -120.02899 34.64455, -120.03768 34.64455, -120.03768 34.63708834))"
"2020",CA,CCO,SBC,GATO,"02015948",2020/07/31,2020/07/31,"14",SBC 8694,10.00000000000,10.23550000000,"1","1",,1107.79760630000,41421.55491230000,"Polygon ((-120.283112 34.817593, -120.280304 34.817593, -120.280304 34.820145, -120.283112 34.820145, -120.283112 34.817593))"
"2020",CA,CCO,SBC,LITO,"02019126",2020/09/07,2020/09/07,"9",SBC 10424,26.00000000000,25.82240000000,"1","1",,1625.56367859000,104499.71312600000,"Polygon ((-120.47383 34.59295, -120.46855 34.59295, -120.46855 34.59621, -120.47383 34.59621, -120.47383 34.59295))"
"2020",CA,CCO,SBC,DUTARD,"02025052",2020/11/23,2020/11/23,"14",SBC 13664,14.00000000000,13.63340000000,"1","1",,1114.54743558000,55172.36732890000,"Polygon ((-120.49078 34.88585, -120.48683 34.88585, -120.48683 34.8891, -120.49078 34.8891, -120.49078 34.88585))"
"2020",CA,CCO,SBC,CLARK,"02026762",2020/12/16,2020/12/16,"7",SBC 14571,19.00000000000,18.82920000000,"1","1",,1817.71881486000,76199.00201400000,"Polygon ((-120.46888 34.86128, -120.46367 34.86128, -120.46367 34.86593, -120.46888 34.86593, -120.46888 34.86128))"
"2020",CA,CDF,SLU,HUASNA,"00005881",2020/05/13,2020/05/13,"5",Embrs from debris pile,47.50000000000,47.42960000000,"1","1",,2682.47783027000,191940.77094200000,"Polygon ((-120.348093 35.062514, -120.338904 35.062514, -120.338904 35.067212, -120.348093 35.067212, -120.348093 35.062514))"
"2020",CA,CDF,SLU,SODA,"00007149",2020/06/10,2020/06/10,"10",Dragging Chains,1680.00000000000,1653.11000000000,"6","1",,16030.66053650000,6689916.32270999905,"Polygon ((-119.9614036 35.30760445, -119.93773924 35.30760445, -119.93773924 35.352819, -119.9614036 35.352819, -119.9614036 35.30760445))"
"2020",CA,CDF,SLU,AVILA,"00007409",2020/06/15,2020/06/20,"14",,445.00000000000,434.29100000000,"1","1",,12477.55842710000,1757513.48869000003,"Polygon ((-120.698318 35.16136975, -120.67462531 35.16136975, -120.67462531 35.18244876, -120.698318 35.18244876, -120.698318 35.16136975))"
"2020",CA,CDF,SLU,GAGE,"00008112",2020/06/28,2020/06/28,"2",Tractor mowing,33.00000000000,33.05520000000,"1","1",,2767.36441770000,133769.79548199999,"Polygon ((-120.960869 35.688929, -120.955694 35.688929, -120.955694 35.693669, -120.960869 35.693669, -120.960869 35.688929))"
"2020",CA,CDF,SLU,LAKE,"00008435",2020/07/04,2020/07/04,"10",Vehicle Accident,583.00000000000,567.00600000000,"1","1",,11471.27086290000,2294593.10870999983,"Polygon ((-120.022746 35.364472, -119.988592 35.364472, -119.988592 35.402319, -120.022746 35.402319, -120.022746 35.364472))"
"2020",CA,CDF,SLU,SODA,"00008356",2020/07/03,2020/07/03,"2",Water Pump,155.00000000000,152.58700000000,"1","1",,4076.23294044000,617496.13943600003,"Polygon ((-119.95701598 35.25854727, -119.94320772 35.25854727, -119.94320772 35.26534257, -119.95701598 35.26534257, -119.95701598 35.25854727))"
"2020",CA,CDF,SLU,RIATA,"00007469",2020/06/16,2020/06/16,"2",ATV,17.00000000000,15.23250000000,"1","1",,1330.59588075000,61643.88207410000,"Polygon ((-120.54256617 35.36104739, -120.53750318 35.36104739, -120.53750318 35.36340807, -120.54256617 35.36340807, -120.54256617 35.36104739))"
"2020",CA,CDF,SLU,BERRY,"00009850",2020/08/01,2020/08/01,"2",Equipment exhaust,25.00000000000,24.13380000000,"1","1",,2314.95184147000,97992.04225699999,"Polygon ((-120.645218 35.571548, -120.64169 35.571548, -120.64169 35.577505, -120.645218 35.577505, -120.645218 35.571548))"
"2020",CA,CDF,SLU,BRANCH,"00009669",2020/07/28,2020/08/03,"10",,3222.00000000000,2922.20000000000,"7","1",,30619.71267570000,11825739.84349999949,"Polygon ((-120.048095 35.255632, -120.00364179 35.255632, -120.00364179 35.336753, -120.048095 35.336753, -120.048095 35.255632))"
"2020",CA,CDF,SLU,II-2,"00010562",2020/08/15,2020/08/15,"1",,68.30000000000,64.87590000000,"1","1",,2720.93985116000,262543.38161699998,"Polygon ((-120.45798536 35.03694177, -120.44854828 35.03694177, -120.44854828 35.04237283, -120.45798536 35.04237283, -120.45798536 35.03694177))"
"2020",CA,CDF,SLU,CARRIZO,"00010369",2020/08/12,2020/08/12,"10",,180.00000000000,184.91700000000,"1","1",,3962.34290232000,748334.26718299999,"Polygon ((-120.00644095 35.30785596, -119.99886083 35.30785596, -119.99886083 35.32048259, -120.00644095 35.32048259, -120.00644095 35.30785596))"
"2020",CA,CDF,SLU,TOPAZ,"00007269",2020/06/12,2020/06/12,"2",Mechanical,157.00000000000,157.11500000000,"1","1",,4683.46183879000,635821.59569400002,"Polygon ((-120.073682 35.366742, -120.059293 35.366742, -120.059293 35.377378, -120.073682 35.377378, -120.073682 35.366742))"
"2020",CA,CDF,SLU,POND,"00009866",2020/08/01,2020/08/09,"7",,2002.00000000000,1962.33000000000,"1","1",,22128.92287050000,7941262.98656000011,"Polygon ((-120.45574306 35.37009582, -120.40939702 35.37009582, -120.40939702 35.41546997, -120.45574306 35.41546997, -120.45574306 35.37009582))"
"2020",CA,CDF,SLU,HUTTON,"00016175",2020/12/07,2020/12/07,"14",,22.00000000000,22.70940000000,"1","1",,1676.03352135000,91901.72404849999,"Polygon ((-120.4573949 34.991802, -120.44938582 34.991802, -120.44938582 34.99434985, -120.4573949 34.99434985, -120.4573949 34.991802))"
"2020",CA,CDF,SLU,CRESTA BLANCA,"00007158",2020/06/10,2020/06/10,"10",,21.00000000000,18.42480000000,"1","1",,1174.99468442000,74562.39257710002,"Polygon ((-119.96066131 35.27319084, -119.95630853 35.27319084, -119.95630853 35.27500809, -119.96066131 35.27500809, -119.96066131 35.27319084))"
"2020",CA,CDF,SLU,JUAN,"00008489",2020/07/05,2020/07/05,"11",Electrical,33.00000000000,33.28210000000,"6","1",,1830.18455264000,134688.04780599999,"Polygon ((-120.26728903 35.56156757, -120.25989318 35.56156757, -120.25989318 35.56669917, -120.26728903 35.56669917, -120.26728903 35.56156757))"
"2020",CA,CDF,SLU,PASS,"00010018",2020/08/04,2020/08/05,"10",,322.00000000000,323.17600000000,"1","1",,8721.53938038000,1307847.20127000008,"Polygon ((-120.24795878 35.76763061, -120.2179977 35.76763061, -120.2179977 35.78244027, -120.24795878 35.78244027, -120.24795878 35.76763061))"
"2020",CA,CDF,SLU,III_2,"00010544",2020/08/15,2020/08/15,"1",,13.00000000000,20.43500000000,"1","1",,1494.87708712000,82697.49982529999,"Polygon ((-120.79823425 35.51903292, -120.79350684 35.51903292, -120.79350684 35.52221645, -120.79823425 35.52221645, -120.79823425 35.51903292))"
"2020",CA,CDF,SLU,WHALE,"00010533",2020/08/15,2020/08/18,"1",,320.00000000000,322.33700000000,"1","1",,4996.00098972000,1304450.23962999997,"Polygon ((-120.86130256 35.49347732, -120.84103973 35.49347732, -120.84103973 35.50651791, -120.86130256 35.50651791, -120.86130256 35.49347732))"
"2020",CA,CDF,SLU,PLACER,"00110780",2020/08/25,2020/08/25,"2",,53.00000000000,53.15900000000,"1","1",,2410.33322445000,215126.71207700000,"Polygon ((-120.22878922 35.37305369, -120.22305604 35.37305369, -120.22305604 35.37993578, -120.22878922 35.37993578, -120.22878922 35.37305369))"
"2020",CA,CDF,SHU,ZOGG,"00009978",2020/09/27,2020/10/13,"14",,56338.00000000000,56338.10000000000,"3","1",,144997.56796900000,227991999.41200000048,"Polygon ((-122.70795296 40.29327985, -122.53107882 40.29327985, -122.53107882 40.5509277, -122.70795296 40.5509277, -122.70795296 40.29327985))"
"2020",CA,CDF,SHU,POINT,"00011061",2020/10/25,2020/10/27,"9",,275.00000000000,48.14770000000,"1","1",,7321.16288977000,1119596.29496999993,"Polygon ((-122.40033062 40.3673419, -122.39159568 40.3673419, -122.39159568 40.38990233, -122.40033062 40.38990233, -122.40033062 40.3673419))"
"2020",CA,CDF,TUU,GRADE,"00000298",2020/06/22,2020/06/25,"7",,1050.00000000000,1050.24000000000,"1","1",,10906.01926320000,4250172.64525999967,"Polygon ((-119.18354929 36.53548912, -119.16145762 36.53548912, -119.16145762 36.56913634, -119.18354929 36.56913634, -119.18354929 36.53548912))"
"2020",CA,CDF,TUU,FORKS,"00000285",2020/06/18,2020/06/21,"15",,130.00000000000,117.23500000000,"1","1",,4224.41160468000,474432.49329999997,"Polygon ((-118.83163081 36.36610761, -118.82006638 36.36610761, -118.82006638 36.37318823, -118.83163081 36.37318823, -118.83163081 36.36610761))"
"2020",CA,CDF,TUU,SPRINGS,"00000289",2020/06/19,2020/06/22,"10",,217.00000000000,223.88700000000,"1","1",,5080.32515162000,906037.98744599998,"Polygon ((-118.74161619 35.83489935, -118.72834605 35.83489935, -118.72834605 35.84691373, -118.74161619 35.84691373, -118.74161619 35.83489935))"
"2020",CA,CDF,BDU,PITZER,"00010332",2020/07/17,2020/07/18,"9",,120.00000000000,118.78100000000,"1","1",,4189.71055126000,480687.45894600003,"Polygon ((-116.98407771 34.38230027, -116.97649662 34.38230027, -116.97649662 34.39479248, -116.98407771 34.39479248, -116.98407771 34.38230027))"
"2020",CA,CDF,BDU,MENTONE,"00014847",2020/10/12,2020/10/13,"10",,79.00000000000,47.27250000000,"6","1",,2948.60292689000,191305.14339899999,"Polygon ((-117.08360784 34.07564003, -117.06951288 34.07564003, -117.06951288 34.07764582, -117.08360784 34.07764582, -117.08360784 34.07564003))"
"2020",CA,CDF,SHU,INWOOD,"00007560",2020/07/31,2020/07/31,"11",,11.00000000000,10.81980000000,"1","1",,1174.10606652000,43786.26164770000,"Polygon ((-121.96176716 40.53421545, -121.95909221 40.53421545, -121.95909221 40.53701505, -121.96176716 40.53701505, -121.96176716 40.53421545))"
"2020",CA,CDF,SHU,DERSCH,"00011068",2020/10/25,2021/01/25,"7",,133.00000000000,133.29900000000,"1","1",,7199.53617235000,539444.14373600006,"Polygon ((-122.16787597 40.47219784, -122.15926096 40.47219784, -122.15926096 40.48868371, -122.16787597 40.48868371, -122.16787597 40.47219784))"
"2020",CA,CDF,AEU,GRANT FIRE,"00016543",2020/06/12,2020/06/12,"2",,5042.00000000000,5062.20000000000,"1","1",,24954.83489980000,20485987.93849999830,"Polygon ((-121.18715639 38.5334091, -121.12784961 38.5334091, -121.12784961 38.60519063, -121.18715639 38.60519063, -121.18715639 38.5334091))"
"2020",CA,CDF,AEU,CRONAN FIRE,"00016219",2020/06/09,2020/06/09,"2",,28.00000000000,28.27120000000,"1","1",,1518.05063302000,114409.52131800000,"Polygon ((-120.97448923 38.81886931, -120.96776084 38.81886931, -120.96776084 38.82203981, -120.97448923 38.82203981, -120.97448923 38.81886931))"
"2020",CA,CDF,SHU,RIDGE,"00009476",2020/09/14,2021/01/14,"10",,18.50000000000,17.10540000000,"1","1",,1558.27585482000,69223.30621030000,"Polygon ((-121.93263011 40.47736732, -121.92986154 40.47736732, -121.92986154 40.48180904, -121.93263011 40.48180904, -121.93263011 40.47736732))"
"2020",CA,CDF,AEU,CLAY FIRE,"00022430",2020/07/29,2020/07/29,"3",,741.00000000000,740.11200000000,"1","1",,12132.06146310000,2995128.35025000013,"Polygon ((-121.17461592 38.40914267, -121.11220099 38.40914267, -121.11220099 38.42195981, -121.17461592 38.42195981, -121.17461592 38.40914267))"
"2020",CA,CDF,AEU,MEISS FIRE,"00024350",2020/08/13,2020/08/13,"9",,512.00000000000,509.14700000000,"1","1",,8143.90761001000,2060445.38821000000,"Polygon ((-121.08444305 38.44494896, -121.06246127 38.44494896, -121.06246127 38.46565897, -121.08444305 38.46565897, -121.08444305 38.44494896))"
"2020",CA,CDF,FKU,DEN,"00006845",2020/05/23,2020/05/23,"11",,42.87516000000,42.87520000000,"1","1",,1811.82672093000,173509.62966000001,"Polygon ((-119.91510897 35.85827956, -119.9112818 35.85827956, -119.9112818 35.86462734, -119.91510897 35.86462734, -119.91510897 35.85827956))"
"2020",CA,CDF,FKU,FRONTIER,"00008754",2020/06/23,2020/06/23,"7",,21.70870000000,21.70870000000,"1","1",,1249.21241712000,87851.98172950000,"Polygon ((-119.60282231 36.97894731, -119.59823825 36.97894731, -119.59823825 36.98172491, -119.60282231 36.98172491, -119.60282231 36.97894731))"
"2020",CA,CDF,FKU,GATOS,"00005504",2020/04/26,2020/04/26,"2",,31.95898000000,31.95900000000,"1","1",,1732.81980193000,129333.42289000000,"Polygon ((-120.43338222 36.20013811, -120.42662934 36.20013811, -120.42662934 36.20411424, -120.43338222 36.20411424, -120.43338222 36.20013811))"
"2020",CA,CDF,FKU,HILLS,"00011121",2020/07/28,2020/07/28,"9",,44.13896000000,44.13900000000,"1","1",,2778.09932842000,178624.02326399999,"Polygon ((-119.29687079 36.72164648, -119.28708052 36.72164648, -119.28708052 36.72653364, -119.29687079 36.72653364, -119.29687079 36.72164648))"
"2020",CA,CDF,FKU,HILLS,"00012279",2020/08/15,2020/09/27,"1",,2120.98000000000,2120.98000000000,"2","1",,16471.24384930000,8583302.61737000011,"Polygon ((-120.3231961 35.95945383, -120.28036756 35.95945383, -120.28036756 35.99578045, -120.3231961 35.99578045, -120.3231961 35.95945383))"
"2020",CA,CDF,FKU,KINGS,"00009658",2020/07/05,2020/07/05,"2",,65.94609000000,65.94610000000,"1","1",,2899.13096198000,266874.36537800002,"Polygon ((-119.15696498 36.75118296, -119.14703142 36.75118296, -119.14703142 36.75641427, -119.15696498 36.75641427, -119.15696498 36.75118296))"
"2020",CA,CDF,FKU,MINERAL,"00010219",2020/07/13,2020/07/26,"14",,29666.96000000000,29667.00000000000,"2","1",,91921.52527640000,120057904.57300001383,"Polygon ((-120.67103323 36.08188412, -120.43330306 36.08188412, -120.43330306 36.24718608, -120.67103323 36.24718608, -120.67103323 36.08188412))"
"2020",CA,CDF,FKU,SUTTER,"00006911",2020/05/24,2020/05/24,"11",,26.95898000000,26.95900000000,"1","1",,1571.53121932000,109099.13600899999,"Polygon ((-120.22594585 36.0646455, -120.22214164 36.0646455, -120.22214164 36.06916218, -120.22594585 36.06916218, -120.22594585 36.0646455))"
"2020",CA,CDF,FKU,SYCAMORE,"00008701",2020/06/23,2020/06/25,"7",,26.59245000000,26.59250000000,"1","1",,1930.35694367000,107615.84301800000,"Polygon ((-119.34127646 36.97303844, -119.3373069 36.97303844, -119.3373069 36.97956665, -119.34127646 36.97956665, -119.34127646 36.97303844))"
"2020",CA,CDF,FKU,THERMAL,"00013123",2020/08/30,2020/08/30,"11",,11.42550000000,11.42550000000,"1","1",,1424.71267049000,46237.35922870000,"Polygon ((-119.4084989 36.75354608, -119.40276157 36.75354608, -119.40276157 36.75496397, -119.4084989 36.75496397, -119.4084989 36.75354608))"
"2020",CA,CDF,FKU,TODD,"00010991",2020/07/26,2020/07/26,"2",,13.09678000000,13.09680000000,"1","1",,1278.20914986000,53000.79263530000,"Polygon ((-119.03644615 36.71065042, -119.0332653 36.71065042, -119.0332653 36.71395951, -119.03644615 36.71395951, -119.03644615 36.71065042))"
"2020",CA,CDF,FKU,TAR,"00012129",2020/08/13,2020/08/18,"1",,20.48829000000,20.48830000000,"1","1",,1366.05985887000,82913.18197320000,"Polygon ((-120.16160918 35.93439455, -120.15706299 35.93439455, -120.15706299 35.93827688, -120.16160918 35.93827688, -120.16160918 35.93439455))"
"2020",CA,CDF,AEU,MURPHY FIRE,"00024956",2020/08/17,2020/08/17,"11",,14.00000000000,13.25110000000,"1","1",,1194.53109088000,53625.39672320000,"Polygon ((-120.87441692 38.81249988, -120.87125485 38.81249988, -120.87125485 38.81584565, -120.87441692 38.81584565, -120.87441692 38.81249988))"
"2020",CA,CDF,AEU,COPPER FIRE,"00029600",2020/09/30,2020/09/30,"3",,47.00000000000,46.58350000000,"1","1",,2451.81135687000,188516.36877599999,"Polygon ((-121.00814015 38.48265023, -120.99811496 38.48265023, -120.99811496 38.48819122, -121.00814015 38.48819122, -121.00814015 38.48265023))"
"2020",CA,CDF,AEU,CAMERON FIRE,"00031579",2020/10/18,2020/10/18,"10",,15.00000000000,14.42600000000,"1","1",,1875.13908969000,58380.12034570000,"Polygon ((-120.96191283 38.65749167, -120.95119593 38.65749167, -120.95119593 38.65959611, -120.96191283 38.65959611, -120.96191283 38.65749167))"
"2020",CA,CDF,AEU,LIBERTY FIRE,"00017224",2020/06/17,2020/06/17,"5",,88.90000000000,88.69250000000,"1","1",,4823.58884306000,358926.01302399999,"Polygon ((-121.08288898 38.23769855, -121.06888425 38.23769855, -121.06888425 38.24642607, -121.08288898 38.24642607, -121.08288898 38.23769855))"
"2020",CA,CDF,AEU,LAMBERT FIRE,"00030112",2020/10/04,2020/10/04,"9",,22.00000000000,21.81630000000,"1","1",,1466.10629612000,88287.30320680000,"Polygon ((-121.02491939 38.46030456, -121.02076917 38.46030456, -121.02076917 38.46383562, -121.02491939 38.46383562, -121.02491939 38.46030456))"
"2020",CA,CDF,BEU,CROSS,"00004975",2020/10/07,2020/10/07,"2","Grass fire
",25.00000000000,24.49600000000,"1","1",,1704.70522834000,99131.67568099999,"Polygon ((-121.11072972 35.9575398, -121.1086547 35.9575398, -121.1086547 35.96452343, -121.11072972 35.96452343, -121.11072972 35.9575398))"
"2020",CA,CDF,BEU,BROWN,"00004730",2020/09/22,2020/09/23,"11","Grass fire
",18.00000000000,18.35330000000,"1","1",,1119.65905780000,74273.15792319999,"Polygon ((-121.45510907 36.81792202, -121.45033641 36.81792202, -121.45033641 36.82006896, -121.45510907 36.82006896, -121.45510907 36.81792202))"
"2020",CA,CDF,BEU,BOOMER,"00003228",2020/07/04,2020/07/05,"14","Brush or brush-and-grass mixture fire
",15.00000000000,10.92990000000,"1","1",,1149.55184631000,44231.69000770001,"Polygon ((-121.59764104 36.77781217, -121.59481304 36.77781217, -121.59481304 36.78107316, -121.59764104 36.78107316, -121.59764104 36.77781217))"
"2020",CA,CDF,BEU,BRADLEY,"00002699",2020/06/08,2020/06/09,"2","Grass fire
",230.00000000000,230.35500000000,"1","1",,4719.35053939000,932212.69235599996,"Polygon ((-120.79497716 35.91054637, -120.78246349 35.91054637, -120.78246349 35.92496283, -120.79497716 35.92496283, -120.79497716 35.91054637))"
"2020",CA,CDF,BEU,CARMEL,"00004081",2020/08/18,2020/09/06,"10","Brush or brush-and-grass mixture fire
",6901.00000000000,6996.94000000000,"7","1",,44701.86988350001,28315629.99700000137,"Polygon ((-121.71793507 36.3906056, -121.58663935 36.3906056, -121.58663935 36.45137923, -121.71793507 36.45137923, -121.71793507 36.3906056))"
